Physical,Analytical,Fitness,Interview,Education,Result
93,49,6,18,42,0
56,68,91,36,66,1
68,80,12,41,63,0
22,1,93,55,35,0
9,23,42,35,70,0
64,88,5,36,65,0
13,50,55,31,23,0
97,71,72,33,67,0
71,71,81,41,33,0
26,38,59,0,1,0
74,79,0,89,82,0
2,61,4,71,66,0
87,67,77,43,91,1
70,83,4,37,26,0
22,43,90,70,7,0
86,16,97,74,3,0
64,16,28,90,41,0
85,60,29,43,4,0
95,10,75,87,69,0
10,24,29,97,33,0
59,50,96,24,3,0
2,42,60,70,33,0
4,82,51,55,89,0
92,74,0,100,100,0
22,51,57,13,46,0
58,68,73,86,10,0
60,34,18,4,47,0
63,56,10,6,36,0
3,66,15,71,97,0
7,3,11,42,36,0
1,32,64,58,5,0
4,89,72,30,29,0
39,68,97,77,1,0
24,0,92,84,71,0
37,14,25,44,75,0
71,16,71,30,92,0
75,98,26,47,47,0
0,60,98,56,65,0
16,54,94,20,10,0
88,32,25,58,56,0
31,55,95,50,20,0
57,80,74,8,68,0
74,86,20,67,27,0
52,91,81,40,74,1
69,42,20,50,83,0
15,41,23,57,18,0
54,50,31,85,24,0
66,92,65,71,66,1
39,14,1,92,30,0
57,83,47,27,98,0
34,57,6,79,64,0
10,98,0,88,91,0
53,97,75,78,15,0
42,45,8,41,89,0
9,59,24,78,27,0
89,91,79,17,70,0
46,32,83,26,81,0
94,57,46,49,62,1
98,18,4,22,39,0
23,97,82,94,82,0
37,3,55,87,73,0
95,17,75,15,49,0
26,36,21,30,18,0
92,42,58,39,1,0
32,95,8,48,73,0
90,79,96,69,60,1
85,58,5,5,47,0
11,78,29,39,98,0
50,95,95,71,51,1
86,98,50,83,36,1
12,58,83,93,73,0
43,68,95,45,79,1
15,1,79,14,77,0
20,75,88,79,45,0
28,22,64,40,45,0
72,61,92,4,33,0
15,25,22,1,47,0
87,74,37,64,51,1
16,58,49,26,74,0
83,49,76,65,32,0
39,42,50,84,74,1
57,18,77,66,16,0
87,81,46,10,15,0
98,32,96,19,40,0
78,88,85,74,75,1
88,87,100,94,43,1
2,82,38,35,38,0
70,88,10,9,45,0
88,94,71,93,68,1
82,80,30,28,66,0
1,98,22,69,71,0
2,12,74,73,38,0
100,46,73,93,55,1
98,82,98,7,58,0
55,64,30,91,61,0
54,25,62,97,65,0
82,39,20,46,23,0
78,57,55,97,29,0
61,27,31,33,26,0
14,22,0,24,86,0
82,9,69,46,62,0
71,36,72,46,21,0
83,52,5,81,10,0
21,16,39,74,91,0
54,32,14,67,72,0
17,3,75,33,71,0
89,45,71,26,53,0
11,64,12,8,20,0
100,66,65,49,73,1
66,18,58,30,67,0
46,4,71,77,57,0
85,11,67,73,21,0
62,94,100,53,2,0
81,11,42,11,92,0
60,98,41,71,58,1
28,41,52,66,7,0
66,98,48,59,2,0
31,74,43,36,65,0
8,81,11,99,96,0
29,27,94,92,87,0
79,99,75,8,53,0
58,18,51,52,11,0
36,72,24,31,9,0
67,65,91,51,3,0
24,5,84,43,42,0
34,27,84,73,56,0
32,19,7,12,63,0
86,85,57,29,47,0
29,19,75,30,5,0
66,73,52,66,42,1
85,24,16,93,83,0
58,77,83,85,93,1
26,40,42,81,50,0
62,26,79,60,64,0
87,43,40,14,43,0
22,27,93,81,92,0
66,72,26,48,100,0
38,96,43,36,0,0
58,67,4,43,86,0
58,15,85,10,75,0
68,64,3,28,26,0
53,67,45,7,36,0
52,57,19,36,61,0
76,96,43,89,99,1
20,62,26,94,85,0
15,80,41,68,100,0
59,37,23,27,19,0
42,65,70,43,64,1
13,76,67,83,4,0
59,59,97,3,86,0
15,69,69,38,79,0
92,63,57,76,89,1
28,27,33,49,35,0
81,76,30,55,32,0
90,70,90,20,43,0
76,100,7,90,11,0
16,91,51,65,91,0
82,68,55,72,80,1
27,11,76,58,38,0
39,14,95,100,83,0
26,71,24,22,86,0
44,60,55,59,9,0
0,88,65,74,49,0
25,20,71,17,2,0
2,89,77,47,32,0
0,13,66,27,32,0
5,91,96,31,58,0
31,31,89,16,92,0
61,49,67,19,24,0
98,88,89,2,73,0
64,99,61,18,83,0
71,12,31,64,74,0
62,22,34,56,88,0
4,62,10,87,80,0
3,34,70,69,69,0
24,3,66,19,92,0
84,76,23,34,60,0
84,96,96,63,60,1
16,18,14,47,66,0
46,24,13,89,6,0
95,35,72,37,94,0
28,82,0,51,97,0
59,56,40,81,65,1
61,94,0,1,24,0
41,96,10,14,65,0
20,26,1,26,75,0
8,9,99,17,41,0
24,44,87,44,91,0
72,26,56,91,13,0
98,2,3,56,52,0
7,14,48,23,6,0
16,54,72,43,67,0
38,2,56,82,58,0
34,9,56,93,21,0
96,100,97,90,59,1
53,88,44,35,82,0
35,94,83,28,53,0
76,98,64,97,24,0
6,50,29,98,97,0
95,34,58,36,32,0
66,56,56,95,95,1
4,80,57,22,67,0
100,91,41,18,1,0
70,55,23,83,69,0
8,14,87,37,78,0
20,4,25,53,84,0
48,17,17,14,3,0
17,63,83,72,38,0
92,11,98,60,7,0
95,28,12,27,58,0
40,96,2,61,75,0
5,70,22,43,66,0
39,10,72,92,77,0
61,38,43,7,42,0
52,56,65,66,77,1
100,73,90,94,12,0
77,26,21,13,73,0
68,57,99,87,42,1
88,13,28,86,45,0
37,29,54,29,28,0
48,39,87,75,80,1
44,22,6,20,85,0
7,22,4,15,50,0
64,13,82,55,87,0
73,5,19,12,58,0
55,33,99,7,92,0
91,3,34,39,93,0
24,65,75,54,41,0
61,44,24,6,66,0
84,88,1,2,38,0
71,8,14,64,5,0
93,25,58,37,50,0
20,52,54,83,55,0
99,36,21,12,75,0
10,94,68,72,94,0
51,72,46,89,10,0
25,71,58,36,13,0
34,58,81,26,85,0
38,8,16,46,12,0
67,1,82,55,83,0
34,6,23,52,13,0
27,13,41,47,15,0
48,33,51,3,95,0
58,6,39,10,93,0
57,84,52,10,83,0
29,5,89,62,32,0
89,76,9,37,1,0
13,42,41,39,27,0
39,71,100,34,51,0
35,84,86,68,68,0
67,59,97,51,37,1
18,56,10,50,11,0
71,56,41,84,85,1
45,29,59,20,71,0
31,36,73,0,2,0
42,63,98,68,12,0
68,63,41,41,20,0
16,93,30,11,80,0
26,28,35,79,26,0
48,91,27,76,95,0
65,48,83,60,95,1
0,60,56,11,62,0
31,58,8,19,69,0
89,3,13,41,75,0
5,50,59,48,15,0
65,67,90,30,4,0
50,46,4,93,87,0
45,36,81,32,7,0
73,87,100,81,46,1
26,45,16,16,11,0
88,81,2,96,61,0
44,13,91,9,23,0
39,82,90,70,64,1
89,55,74,42,91,1
26,11,18,4,98,0
67,3,27,62,89,0
73,36,59,63,25,0
39,35,13,51,33,0
56,42,16,4,22,0
71,29,75,58,87,0
32,60,91,52,79,0
41,78,50,9,36,0
61,55,60,51,37,1
23,63,19,2,62,0
44,61,9,77,88,0
58,62,4,31,51,0
56,16,17,40,36,0
37,69,20,32,35,0
68,29,55,79,93,0
59,43,14,100,5,0
21,82,83,43,24,0
83,48,61,86,90,1
83,82,0,82,92,0
61,66,93,7,14,0
59,8,57,37,52,0
14,44,1,75,31,0
69,95,3,73,29,0
83,45,21,63,30,0
72,0,13,45,18,0
71,43,62,84,30,0
17,97,35,38,52,0
67,53,39,24,71,0
9,78,66,4,76,0
40,18,59,63,74,0
8,20,17,38,82,0
31,9,52,52,13,0
100,80,91,58,75,1
29,40,5,7,25,0
83,89,77,28,64,0
84,23,8,51,63,0
15,93,86,51,39,0
37,5,67,44,52,0
23,98,67,99,37,0
80,54,25,11,52,0
50,24,88,52,35,0
97,91,0,95,30,0
37,73,94,14,1,0
89,37,5,37,23,0
60,26,62,83,78,0
100,97,9,90,49,0
72,39,76,97,74,1
44,27,79,94,72,0
1,7,91,88,0,0
28,30,13,52,89,0
25,3,100,45,27,0
58,92,58,0,56,0
17,21,1,90,47,0
21,58,61,40,65,0
69,46,43,100,65,1
54,71,76,68,85,1
45,48,6,26,10,0
80,18,10,46,66,0
10,78,22,72,62,0
18,11,9,43,39,0
6,70,0,45,94,0
13,27,54,46,26,0
1,34,36,34,30,0
8,87,93,11,17,0
94,30,47,22,46,0
7,72,59,1,68,0
16,42,73,64,51,0
33,54,40,57,71,0
64,86,100,66,7,0
23,1,24,95,63,0
0,24,5,10,39,0
45,50,62,68,64,1
65,5,25,99,36,0
32,67,23,43,37,0
97,31,48,43,50,0
35,72,32,7,23,0
23,24,34,10,73,0
35,69,54,55,73,0
25,7,85,51,87,0
1,92,54,70,30,0
92,83,88,88,16,0
25,10,67,64,6,0
64,91,88,73,88,1
12,59,41,85,3,0
97,3,76,29,1,0
80,9,41,48,93,0
98,95,73,81,16,0
63,7,25,92,74,0
69,3,46,20,29,0
17,43,59,31,15,0
7,11,24,32,97,0
32,16,16,37,35,0
70,81,11,9,90,0
26,49,10,35,42,0
91,63,68,99,93,1
49,65,29,88,88,0
60,85,99,77,3,0
80,87,55,13,52,0
20,81,83,15,91,0
52,48,47,46,47,1
46,85,44,4,92,0
73,48,71,31,98,0
47,49,67,42,15,0
49,49,43,33,36,0
90,49,76,41,23,0
77,44,46,64,71,1
15,15,9,8,61,0
4,83,0,13,56,0
79,94,100,0,54,0
47,50,83,21,28,0
89,77,87,57,97,1
72,88,34,51,37,0
100,20,98,2,17,0
89,55,62,62,75,1
32,0,60,13,6,0
8,32,11,12,13,0
92,66,93,24,18,0
91,33,69,16,22,0
88,87,36,5,45,0
92,30,44,92,96,0
76,100,31,35,76,0
62,31,1,49,97,0
82,95,73,4,66,0
80,81,71,100,35,0
96,62,46,93,70,1
47,3,87,34,71,0
80,86,44,29,20,0
42,78,32,73,74,0
51,7,44,12,0,0
75,73,73,8,12,0
71,37,90,14,41,0
78,31,100,30,72,0
77,73,6,4,86,0
37,61,45,30,86,0
41,70,14,20,55,0
82,27,99,87,52,0
4,69,36,74,85,0
46,59,8,15,72,0
5,30,3,66,73,0
43,55,46,95,11,0
59,36,100,26,40,0
17,45,80,98,15,0
67,48,11,35,89,0
57,7,11,76,79,0
62,20,95,47,28,0
67,87,31,78,79,0
88,41,25,26,85,0
68,96,37,76,40,1
95,61,54,98,31,0
2,63,72,96,83,0
97,84,27,88,4,0
13,56,33,87,32,0
17,24,32,68,69,0
6,11,89,45,88,0
62,75,82,29,13,0
35,62,89,35,3,0
57,56,87,5,58,0
36,88,70,10,21,0
49,25,73,40,33,0
55,69,85,2,93,0
86,33,99,23,51,0
5,36,9,42,65,0
50,28,89,13,3,0
67,28,30,9,36,0
15,82,1,31,17,0
33,24,22,54,2,0
36,48,68,96,74,1
42,84,45,4,72,0
82,99,45,64,94,1
8,0,45,64,38,0
81,92,66,54,68,1
72,93,19,86,36,0
16,4,82,98,11,0
2,63,21,7,75,0
33,28,10,9,33,0
86,17,69,38,38,0
71,59,81,55,10,0
92,47,38,82,98,1
38,17,47,66,5,0
16,99,45,95,90,0
32,78,25,64,20,0
38,73,17,68,51,0
84,32,95,73,41,0
44,72,35,26,75,0
91,19,4,94,27,0
43,11,51,76,55,0
30,37,4,49,32,0
59,27,32,77,79,0
84,8,99,9,15,0
66,55,1,75,27,0
81,93,26,6,14,0
50,70,67,94,69,1
100,17,63,43,58,0
91,99,91,1,30,0
82,93,47,7,58,0
80,86,37,17,51,0
15,98,95,17,80,0
41,96,36,82,36,1
36,11,1,56,44,0
1,56,24,3,12,0
55,66,61,93,46,1
48,42,9,18,72,0
85,16,72,63,64,0
75,63,98,50,52,1
23,16,42,47,85,0
75,93,8,14,98,0
60,47,29,79,28,0
79,98,26,37,16,0
59,20,86,19,98,0
80,72,3,57,93,0
98,65,19,81,25,0
83,41,98,22,78,0
0,67,30,94,58,0
34,87,55,1,5,0
11,91,23,3,85,0
70,91,32,45,17,0
13,93,100,84,72,0
31,49,46,55,1,0
25,83,44,77,59,0
35,88,100,86,7,0
56,73,40,61,37,1
79,85,44,83,59,1
91,70,61,73,40,1
90,19,44,53,56,0
26,88,65,48,88,0
5,4,5,94,43,0
60,29,49,76,65,0
22,71,53,100,21,0
15,15,21,28,64,0
8,18,8,79,0,0
6,83,17,78,6,0
70,54,62,77,56,1
62,95,60,2,65,0
78,94,16,11,31,0
88,33,87,100,11,0
37,90,7,76,73,0
93,34,79,20,71,0
64,74,19,21,28,0
6,58,85,40,73,0
84,64,38,35,65,0
94,55,7,33,25,0
95,39,95,100,11,0
73,57,89,22,5,0
72,19,30,15,100,0
58,69,56,38,1,0
27,97,88,79,67,0
29,10,6,79,54,0
62,45,23,83,65,0
13,75,30,76,63,0
72,97,50,52,73,1
22,72,54,29,95,0
85,40,81,75,42,1
90,51,19,62,59,0
99,94,3,14,91,0
95,38,97,17,12,0
57,13,99,80,86,0
27,97,0,74,23,0
94,16,84,100,13,0
54,32,76,21,25,0
78,63,100,31,95,0
99,95,39,51,53,1
32,63,43,76,84,0
10,93,77,72,36,0
42,73,0,62,54,0
71,69,17,63,25,0
44,28,22,9,16,0
31,20,23,7,5,0
56,85,66,64,79,1
19,30,94,3,55,0
46,26,31,30,94,0
92,26,28,94,27,0
80,18,92,45,71,0
74,9,47,100,33,0
89,53,62,6,23,0
99,70,83,35,26,0
1,94,62,76,49,0
33,79,53,49,77,0
67,2,85,10,84,0
94,38,12,64,27,0
6,1,42,88,14,0
56,11,73,67,20,0
34,81,54,27,63,0
65,58,5,15,10,0
58,28,100,100,53,0
75,21,23,40,65,0
35,76,1,14,50,0
42,80,29,41,46,0
83,77,81,61,95,1
26,85,100,56,38,0
37,19,45,58,83,0
55,79,67,52,34,0
54,38,58,63,12,0
58,96,15,3,91,0
61,45,55,15,62,0
72,1,1,51,30,0
65,91,73,41,72,1
58,42,46,42,26,0
82,45,59,21,22,0
94,78,55,11,14,0
8,49,98,27,32,0
58,66,60,97,47,1
44,32,97,15,87,0
61,70,52,4,35,0
8,13,47,67,92,0
52,12,8,18,45,0
78,44,56,32,93,0
32,60,14,56,2,0
79,31,37,67,80,0
18,27,60,30,67,0
70,75,19,3,20,0
28,73,45,62,68,0
95,93,73,31,32,0
81,90,44,31,43,0
77,86,17,15,10,0
78,13,62,45,70,0
29,100,94,56,88,0
41,57,82,92,55,1
95,74,58,41,40,1
81,96,77,32,33,0
35,92,75,69,56,0
99,4,29,83,3,0
8,0,2,55,80,0
13,34,9,56,42,0
19,40,98,6,89,0
100,52,76,93,45,1
71,78,6,67,66,0
81,8,53,17,82,0
47,18,53,76,14,0
76,83,30,36,33,0
65,63,26,69,84,0
50,34,41,71,46,0
84,86,100,54,32,0
65,32,20,62,68,0
31,57,95,66,0,0
96,54,13,57,38,0
30,44,75,86,10,0
25,50,72,66,0,0
46,35,85,50,96,0
38,73,75,16,83,0
6,63,13,93,10,0
88,79,54,2,6,0
93,97,29,95,91,0
46,16,47,48,49,0
96,72,8,32,75,0
38,50,66,7,31,0
65,76,54,0,89,0
12,69,83,54,54,0
53,51,21,96,14,0
98,70,81,50,1,0
57,90,16,89,55,0
77,45,99,94,0,0
13,94,20,73,23,0
55,92,38,93,76,1
31,10,62,67,8,0
85,69,24,52,85,0
74,3,40,7,83,0
68,50,63,70,57,1
21,41,69,91,93,0
52,82,5,53,25,0
34,80,66,95,56,0
81,8,49,54,94,0
80,88,14,32,55,0
98,77,84,40,60,1
21,87,54,13,68,0
58,75,82,67,20,0
6,60,20,62,59,0
54,32,45,3,79,0
91,36,0,65,86,0
98,52,67,50,55,1
24,30,87,37,61,0
90,3,53,74,14,0
40,26,7,32,59,0
93,33,77,25,20,0
64,51,16,62,3,0
64,37,67,30,88,0
65,56,94,71,6,0
98,95,42,92,34,0
94,63,43,96,96,1
38,50,100,6,15,0
28,43,27,11,89,0
27,73,71,0,51,0
36,10,36,14,58,0
4,5,82,22,85,0
48,31,29,78,63,0
46,92,90,31,61,0
69,85,66,89,13,0
13,30,10,49,97,0
88,13,24,64,44,0
60,74,92,68,90,1
71,78,81,45,49,1
59,76,61,18,5,0
71,75,90,6,89,0
16,46,77,88,38,0
67,97,72,25,27,0
80,31,34,60,44,0
34,80,51,60,27,0
66,55,89,21,2,0
27,22,32,94,45,0
38,69,66,12,73,0
41,2,7,64,16,0
11,5,59,77,32,0
43,57,10,11,80,0
74,63,76,25,7,0
32,10,64,25,31,0
13,31,23,30,65,0
78,8,26,56,18,0
25,12,91,15,25,0
9,4,87,19,57,0
47,34,95,94,57,0
97,21,29,64,20,0
90,42,76,69,18,0
26,54,76,11,63,0
89,3,95,79,3,0
80,61,2,93,48,0
10,23,38,97,77,0
57,59,36,87,26,0
62,36,76,60,41,1
38,82,32,6,12,0
40,40,94,5,68,0
79,86,45,1,72,0
56,89,85,9,99,0
39,43,4,30,96,0
40,42,88,69,97,1
29,43,36,69,73,0
11,36,66,41,55,0
100,92,86,16,88,0
60,28,20,52,41,0
87,97,31,47,56,0
6,74,39,66,76,0
2,18,82,26,99,0
68,84,28,44,33,0
52,20,32,23,6,0
59,15,83,56,48,0
36,17,65,62,79,0
92,29,70,79,37,0
31,98,22,18,37,0
32,0,58,64,90,0
25,64,75,31,3,0
65,7,33,44,33,0
7,85,87,77,32,0
63,34,22,55,88,0
2,23,37,41,15,0
5,79,54,84,89,0
26,37,63,12,33,0
51,75,84,54,0,0
7,63,27,89,57,0
95,28,91,52,85,0
54,66,66,56,96,1
5,26,61,31,56,0
56,14,95,17,67,0
35,93,34,11,41,0
88,90,26,44,91,0
83,49,28,56,64,0
68,47,49,50,18,0
30,99,10,21,55,0
49,21,100,1,46,0
80,43,75,8,30,0
17,32,40,61,86,0
70,22,63,66,33,0
15,36,70,54,53,0
92,39,29,91,72,0
41,54,3,24,24,0
75,19,38,29,25,0
74,2,32,21,44,0
92,44,93,74,14,0
38,22,67,2,93,0
29,14,35,23,83,0
74,73,16,2,71,0
56,35,74,74,2,0
3,95,6,53,50,0
67,26,92,4,18,0
6,74,48,48,10,0
98,53,57,99,83,1
87,32,19,32,9,0
90,50,100,69,28,0
58,90,98,33,42,0
77,55,54,96,3,0
72,65,5,87,74,0
88,9,63,69,67,0
42,6,26,0,11,0
16,61,41,62,39,0
58,42,86,53,1,0
32,61,91,89,40,0
59,43,69,93,4,0
22,80,23,97,71,0
27,33,43,45,95,0
5,93,64,48,98,0
29,46,100,50,74,0
49,53,19,83,82,0
32,66,17,42,80,0
7,21,88,82,44,0
62,47,93,82,50,1
97,66,68,11,12,0
60,76,17,74,79,0
7,93,43,12,63,0
66,50,97,79,51,1
95,100,78,63,71,1
43,28,27,10,21,0
29,4,27,35,70,0
65,2,98,57,65,0
20,66,60,27,63,0
69,9,53,47,14,0
24,79,67,29,78,0
73,53,61,38,64,1
33,25,84,76,6,0
92,78,45,59,30,0
86,13,26,37,53,0
27,72,53,46,55,0
15,95,67,82,74,0
49,97,96,84,23,0
65,26,18,56,5,0
74,43,59,16,69,0
69,6,72,66,17,0
99,73,86,30,62,0
100,73,74,8,30,0
3,51,53,73,76,0
96,4,16,20,42,0
27,7,39,32,5,0
14,80,6,7,24,0
52,82,72,43,80,1
12,44,56,29,68,0
80,37,79,71,33,0
87,4,9,8,18,0
1,98,54,99,28,0
35,21,7,20,82,0
62,5,68,100,49,0
32,26,3,96,99,0
13,66,62,54,19,0
90,24,4,44,53,0
58,84,50,94,24,0
49,25,100,37,85,0
96,76,55,24,0,0
37,11,6,22,36,0
55,9,90,52,91,0
39,25,56,22,96,0
89,77,89,45,33,0
87,16,74,30,11,0
46,62,79,68,87,1
74,56,74,84,0,0
29,26,15,75,79,0
75,64,36,16,38,0
71,92,16,75,11,0
28,9,36,32,24,0
75,100,77,38,7,0
60,7,22,78,61,0
41,95,50,6,73,0
4,31,48,49,98,0
2,11,73,61,68,0
61,11,3,34,27,0
49,67,70,58,95,1
78,36,3,88,11,0
52,69,39,13,33,0
21,44,29,89,56,0
58,76,39,76,47,1
94,41,71,78,20,0
76,9,72,3,51,0
72,54,26,66,93,0
95,26,25,65,52,0
36,20,23,72,78,0
30,25,70,8,59,0
7,7,86,51,52,0
18,52,56,19,95,0
62,49,41,57,88,1
49,75,90,26,20,0
52,99,18,99,54,0
99,62,31,71,85,0
29,46,80,83,50,0
13,8,53,88,90,0
86,66,60,11,86,0
49,56,73,73,38,1
15,16,38,92,89,0
77,19,77,77,53,0
53,35,95,28,92,0
84,5,4,48,97,0
87,15,76,93,83,0
41,75,74,50,17,0
23,54,73,5,62,0
22,96,42,3,29,0
4,10,91,20,29,0
51,99,32,2,48,0
3,10,57,32,26,0
73,86,49,23,17,0
13,73,23,38,22,0
54,31,54,77,53,0
6,62,89,28,45,0
75,76,11,46,21,0
67,84,70,71,28,0
17,36,51,50,35,0
76,37,57,53,5,0
49,41,19,18,4,0
10,95,97,3,57,0
52,8,24,2,10,0
75,39,51,97,41,1
14,42,27,68,5,0
68,81,71,38,15,0
52,63,47,51,6,0
28,69,71,36,42,0
14,16,80,37,87,0
0,65,54,21,86,0
100,30,3,86,23,0
68,7,22,51,49,0
13,96,2,66,60,0
30,59,68,98,24,0
86,3,51,57,37,0
7,36,20,92,97,0
88,38,15,100,54,0
23,20,21,63,44,0
72,17,33,62,48,0
53,8,93,10,47,0
26,71,40,95,8,0
42,75,9,15,91,0
80,64,25,72,62,0
77,6,13,51,29,0
35,44,91,58,72,0
19,65,3,95,55,0
24,42,43,77,16,0
86,47,15,69,96,0
84,95,16,10,96,0
62,89,56,87,78,1
49,13,60,69,0,0
81,88,91,64,15,0
45,61,50,22,23,0
87,49,40,30,12,0
5,95,50,26,87,0
66,18,40,18,44,0
15,44,67,89,23,0
44,40,6,100,55,0
79,65,70,78,71,1
8,64,64,90,31,0
68,61,70,51,17,0
99,0,66,54,35,0
82,93,81,56,0,0
24,55,79,65,57,0
23,31,93,91,61,0
75,24,32,41,71,0
15,17,100,78,40,0
46,43,31,76,29,0
19,100,6,41,14,0
52,37,11,98,82,0
32,49,86,66,99,0
73,83,85,25,35,0
36,10,82,8,96,0
45,0,50,76,29,0
66,18,50,92,87,0
14,84,94,86,19,0
21,90,64,21,59,0
14,69,27,4,17,0
78,90,10,17,55,0
83,96,67,44,33,0
96,40,15,41,44,0
79,5,76,16,61,0
88,44,37,62,93,1
40,71,16,84,56,0
52,73,89,20,37,0
6,4,33,7,96,0
91,84,49,53,98,1
64,32,20,56,46,0
77,88,4,96,92,0
21,31,96,81,68,0
64,12,53,46,10,0
60,78,0,76,88,0
88,40,93,73,19,0
59,99,1,64,57,0
66,24,11,95,42,0
57,23,63,57,18,0
64,38,35,81,8,0
24,13,91,67,31,0
29,24,2,77,58,0
21,54,37,60,52,0
26,43,42,93,42,0
24,3,54,65,3,0
14,63,61,95,51,0
48,82,51,50,36,1
56,93,33,46,46,0
55,90,7,78,57,0
71,63,91,44,66,1
94,88,50,36,56,1
93,45,75,23,0,0
98,30,16,10,78,0
56,66,76,49,88,1
55,16,87,45,42,0
2,43,47,90,27,0
90,28,62,73,30,0
40,39,75,21,70,0
75,8,28,44,37,0
51,48,46,24,58,0
24,87,64,1,85,0
76,10,82,87,35,0
20,67,73,48,50,0
36,4,64,28,36,0
28,4,40,34,79,0
51,23,12,77,55,0
39,73,64,62,95,1
77,1,67,68,56,0
42,6,3,23,64,0
67,16,6,27,58,0
80,53,81,98,44,1
0,100,0,25,97,0
37,72,64,84,34,0
27,16,84,93,72,0
39,91,11,71,43,0
59,73,67,89,97,1
69,58,20,9,32,0
82,17,13,33,82,0
31,7,15,86,22,0
35,72,75,52,4,0
18,10,76,92,57,0
81,92,8,3,93,0
94,90,26,99,93,0
52,74,55,96,60,1
79,43,20,97,98,0
57,57,66,18,53,0
98,87,87,93,32,0
56,16,16,12,54,0
100,61,80,49,8,0
78,59,26,35,93,0
43,46,100,79,58,1
100,49,38,36,61,1
33,22,41,1,93,0
65,47,67,56,79,1
84,64,13,24,4,0
20,66,31,76,56,0
36,37,36,42,74,1
14,68,0,74,50,0
42,98,26,80,100,0
7,62,12,65,17,0
78,23,37,62,88,0
69,100,12,94,55,0
41,97,83,15,69,0
28,82,20,28,47,0
99,53,98,6,37,0
20,90,57,20,56,0
35,35,84,74,96,0
33,4,22,13,18,0
39,76,46,69,11,0
12,53,7,29,28,0
35,40,65,9,56,0
40,10,84,48,32,0
6,37,77,35,29,0
47,77,6,71,94,0
37,60,25,75,16,0
17,43,67,78,39,0
15,0,82,40,86,0
97,6,12,14,92,0
77,17,3,52,77,0
85,3,54,0,4,0
40,49,48,92,25,0
41,8,84,89,54,0
17,73,45,91,80,0
8,85,97,27,98,0
82,13,14,25,4,0
50,38,90,47,7,0
74,54,66,37,32,0
27,34,98,46,23,0
52,66,45,20,77,0
78,66,91,60,75,1
5,40,35,79,60,0
56,69,67,49,55,1
73,71,72,30,40,0
27,8,23,21,10,0
59,71,74,8,66,0
42,71,46,49,4,0
14,64,43,88,86,0
93,77,87,79,95,1
4,48,28,82,41,0
72,64,44,64,93,1
59,57,50,2,4,0
14,51,1,51,66,0
78,43,93,47,58,1
71,46,17,21,61,0
97,25,99,47,58,0
13,92,7,18,52,0
0,2,33,67,31,0
40,43,92,15,83,0
48,77,32,63,77,0
78,76,72,5,79,0
75,60,88,32,39,0
78,14,93,37,15,0
52,17,56,7,47,0
3,72,93,32,65,0
9,84,5,22,18,0
1,61,86,67,4,0
27,3,90,24,11,0
53,49,82,33,45,0
62,84,41,10,32,0
59,87,21,60,85,0
28,90,100,15,30,0
50,84,30,36,39,0
74,87,17,1,15,0
77,51,87,71,67,1
83,95,68,18,97,0
21,11,0,14,50,0
22,24,80,24,30,0
24,79,95,38,78,0
18,40,36,3,12,0
100,36,45,59,85,1
37,74,78,96,36,1
18,13,25,99,56,0
70,37,75,45,1,0
67,36,70,76,100,1
90,6,37,2,97,0
86,99,33,16,76,0
65,11,41,7,69,0
24,36,33,50,49,0
50,41,3,94,1,0
65,72,23,80,10,0
59,35,99,74,8,0
39,29,24,100,10,0
89,0,57,1,43,0
59,26,62,89,69,0
3,71,58,91,2,0
95,19,64,67,80,0
45,27,36,58,15,0
97,68,49,60,54,1
60,4,95,64,21,0
85,78,94,15,13,0
93,81,71,86,33,0
2,80,87,26,20,0
0,59,22,12,0,0
55,70,53,98,39,1
37,89,43,19,86,0
36,23,52,37,84,0
13,97,88,58,51,0
0,64,75,58,87,0
39,58,82,87,83,1
4,47,62,96,79,0
87,37,75,74,8,0
59,13,87,91,23,0
59,90,95,89,35,0
67,64,36,3,70,0
77,53,35,39,38,0
9,79,58,57,10,0
64,45,15,92,52,0
39,26,29,93,98,0
69,54,24,76,67,0
95,69,2,6,32,0
27,11,20,21,56,0
0,62,8,8,64,0
51,90,59,97,89,1
45,72,81,4,52,0
4,27,42,57,27,0
51,10,7,36,7,0
66,52,38,15,39,0
59,23,34,8,9,0
56,60,90,55,86,1
26,8,69,66,13,0
41,24,68,40,91,0
99,34,61,80,6,0
99,76,2,24,7,0
65,51,23,65,48,0
86,2,19,67,3,0
54,23,20,11,76,0
27,48,86,51,10,0
53,54,59,22,39,0
35,10,32,81,0,0
9,57,18,39,32,0
14,37,90,18,44,0
50,96,27,62,13,0
76,35,68,41,48,0
31,5,42,21,74,0
81,65,93,5,55,0
0,22,42,71,98,0
64,68,0,46,67,0
63,32,45,15,11,0
86,62,27,36,65,0
81,45,95,95,55,1
69,14,79,57,18,0
82,27,32,48,23,0
74,26,50,82,51,0
99,54,8,11,66,0
51,13,80,50,25,0
15,35,39,66,68,0
9,7,95,26,28,0
58,23,54,11,96,0
24,15,54,63,64,0
60,1,63,5,28,0
53,18,76,98,76,0
55,38,8,48,69,0
80,52,97,4,10,0
49,86,32,15,86,0
9,99,14,93,90,0
45,17,13,31,98,0
78,64,26,64,73,0
8,49,69,38,57,0
80,94,10,48,91,0
35,59,49,53,90,0
48,59,78,65,42,1
80,35,91,43,31,0
46,6,72,47,46,0
21,35,3,43,92,0
